timestamp;ui32ArduinoTimestamp;f32Value
87215863;628813166;-0.0000
87245838;628838286;-0.0000
87275907;628863922;-0.0000
87290859;628889498;-0.0000
87315911;628914292;-0.0000
87340858;628939380;-0.0000
87370849;628966218;-0.0000
87395850;628993346;-0.0000
87420886;629019222;-0.0000
87445887;629044562;-0.0000
87475859;629069386;-0.0000
87500869;629094236;-0.0000
87520833;629119104;-0.0000
87545869;629144220;-0.0000
87570878;629169318;-0.0000
87595836;629194404;-0.0000
87620839;629219498;-0.0000
87645855;629244112;-0.0000
87675888;629269226;-0.0000
87700819;629294558;-0.0000
87725862;629319598;-0.0000
87745885;629344388;-0.0000
87770939;629368972;-0.0000
87795849;629394074;-0.0000
87820868;629419170;-0.0000
87845856;629444252;-0.0000
87870927;629469314;-0.0000
87895887;629494404;-0.0000
87920832;629521272;-0.0000
87950859;629547890;-0.0000
87975892;629573254;-0.0000
88000874;629598328;-0.0000
88025881;629623404;-0.0000
88050815;629649004;-0.0000
88075885;629674108;-0.0000
88105861;629699214;-0.0000
88130881;629724804;-0.0000
88160811;629752146;-0.0000
88180849;629779482;-0.0000
88210855;629804596;-0.0000
88235858;629829466;-0.0000
88255882;629854300;-0.0000
88280921;629879134;-0.0000
88305889;629904234;-0.0000
88330845;629929088;-0.0000
88355831;629954196;-0.0000
88380892;629979286;-0.0000
88410838;630004372;-0.0000
88440858;630029710;-0.0000
88455878;630054280;-0.0000
88480872;630079124;-0.0000
88505819;630104224;-0.0000
88530852;630129298;-0.0000
88555888;630154356;-0.0000
88580902;630178942;-0.0000
88605855;630204054;-0.0000
88630861;630229164;-0.0000
88655849;630254250;-0.0000
88685888;630279320;-0.0000
88710873;630304404;-0.0000
88735867;630331248;-0.0000
88760850;630357860;-0.0000
88790890;630383734;-0.0000
88810957;630409568;-0.0000
88835853;630434388;-0.0000
88860857;630459262;-0.0000
88885907;630484134;-0.0000
88910895;630509230;-0.0000
88940859;630534298;-0.0000
88965860;630559380;-0.0000
88985885;630584492;-0.0000
89010885;630609098;-0.0000
89035845;630634188;-0.0000
89060846;630659262;-0.0000
89090892;630684358;-0.0000
89115864;630709718;-0.0000
89135836;630734310;-0.0000
89160870;630759146;-0.0000
89185875;630784230;-0.0000
89210854;630809298;-0.0000
89235877;630834356;-0.0000
89260894;630859438;-0.0000
89290884;630886284;-0.0000
89315855;630912886;-0.0000
89340875;630938232;-0.0000
89365868;630963302;-0.0000
89390875;630988142;-0.0000
89420861;631013246;-0.0000
89445890;631038366;-0.0000
89470865;631063470;-0.0000
89490899;631088256;-0.0000
89515839;631113314;-0.0000
89540908;631138416;-0.0000
89565901;631163016;-0.0000
89590852;631188116;-0.0000
89610828;631213196;-0.0000
89640897;631238270;-0.0000
89665922;631263354;-0.0000
89690939;631287964;-0.0000
89715829;631313094;-0.0000
89740869;631338446;-0.0000
89770851;631363522;-0.0000
89790865;631388322;-0.0000
89815845;631413406;-0.0000
89840866;631438510;-0.0000
89865876;631463076;-0.0000
89890975;631488142;-0.0000
89915848;631513208;-0.0000
89940859;631538308;-0.0000
89965827;631563400;-0.0000
89990896;631587968;-0.0000
90015830;631613060;-0.0000
90040877;631638140;-0.0000
90065905;631663216;-0.0000
90090901;631688310;-0.0000
90120856;631713420;-0.2305
90140855;631739018;-0.0000
90165856;631764096;-0.2304
90190971;631789182;-0.0000
90215836;631814248;-0.0000
90240846;631839582;-0.0000
90265867;631864672;-0.0000
90290906;631889010;-0.2304
90320887;631914118;-0.0000
90340846;631939202;-0.0000
90365846;631964270;-0.0000
90390963;631989342;-0.2217
90420906;632013926;-0.0000
90440862;632039012;-0.0000
90465835;632064092;-0.0000
90490951;632089430;-0.0000
90515863;632114738;-0.0000
90540848;632139774;-0.0000
90570858;632166622;-0.0000
90595885;632193248;-0.0000
90620859;632218596;-0.2255
90645882;632243650;-0.2309
90675851;632268452;-0.0000
90700873;632294264;-0.0000
90725837;632320342;-0.2216
90755922;632347160;-0.0000
90775815;632373462;-0.2018
90795889;632398264;-0.0000
90825876;632423338;-0.0000
90850854;632448136;-0.2285
90875854;632473436;-0.0000
90900884;632498516;-0.2353
90925842;632523360;-0.0000
90950851;632548980;-0.2213
90975860;632574074;-0.0000
91005841;632599160;-0.2213
91035867;632624744;-0.2213
91060874;632651816;-0.1984
91090873;632679444;-0.0000
91115890;632705588;-0.2123
91140853;632732174;-0.2055
91165855;632758766;-0.2055
91190874;632784382;-0.2211
91220860;632811764;-0.0000
91240838;632838598;-0.1945
91265937;632863638;-0.2264
91290882;632888690;-0.2309
91315850;632913222;-0.0000
91340862;632938276;-0.2310
91365891;632963356;-0.2304
91390889;632988452;-0.2259
91415840;633013530;-0.0000
91440828;633038346;-0.2284
91465868;633063414;-0.2261
91490898;633088228;-0.2284
91515851;633113306;-0.2261
91545837;633138390;0.3412
91570861;633163494;-0.4516
91590883;633189070;-0.2216
91615886;633214118;-0.4526
91640855;633239188;-0.4523
91665838;633264238;-0.4526
91690893;633289328;0.5624
91715849;633314444;-0.4514
91740859;633339044;0.5759
91770841;633364138;-0.4518
91790944;633389224;-0.4520
91820861;633414336;-0.6773
91845850;633439712;0.3339
91865878;633464286;0.3486
91890878;633489108;0.3465
91915887;633514196;-0.2260
91940885;633539274;-0.2261
91965864;633564370;-0.2259
91995911;633589474;-0.2302
92020918;633614550;-0.2308
92040820;633639104;-0.2308
92070851;633664162;-0.0000
92095896;633689222;-0.0000
92115891;633714310;-0.0000
92140849;633739396;-0.0000
92165852;633763994;-0.0000
92190902;633789080;-0.0000
92220895;633814146;-0.0000
92245850;633839218;-0.2215
92265855;633864300;-0.2216
92295868;633888892;-0.0000
92315872;633913972;-0.0000
92340853;633939056;-0.0000
92365860;633964148;-0.0000
92390904;633989240;-0.0000
92415867;634014352;-0.2304
92440847;634039468;-0.0000
92465852;634064066;-0.0000
92490846;634089158;-0.0000
92515864;634114208;-0.2216
92540843;634139294;-0.0000
92565851;634164400;-0.2258
92595893;634189000;-0.2302
92615840;634214088;-0.0000
92640855;634239148;-0.2216
92665871;634264226;-0.2261
92695906;634289310;-0.2305
92720911;634314414;-0.2305
92740864;634339508;0.3413
92765833;634364074;-0.0000
92790886;634389148;-0.2261
92815814;634414208;-0.2262
92840822;634439544;-0.2239
92870837;634464640;-0.2262
92890913;634488956;-0.2331
92920844;634514036;-0.2261
92940907;634539134;-0.2306
92965867;634564220;0.3413
92990889;634589310;-0.2304
93015854;634614408;0.3410
93040865;634640010;-0.2213
93065858;634665092;0.3367
93090940;634690178;-0.0000
93115831;634715276;0.3410
93145843;634741622;-0.2304
93170844;634768214;-0.2138
93195861;634793304;-0.2259
93225855;634819158;-0.0000
93250834;634844516;-0.0000
93270901;634869360;-0.2353
93295881;634894474;-0.2301
93320860;634919076;-0.0000
93345866;634944162;-0.0000
93370867;634969232;-0.2216
93400869;634994320;-0.0000
93425857;635019438;-0.2213
93450845;635044030;-0.2307
93470877;635069070;-0.0000
93495912;635094114;-0.0000
93520834;635119448;-0.0000
93545909;635144534;-0.0000
93570898;635168862;-0.0000
93595893;635193948;-0.0000
93620829;635219038;-0.0000
93650867;635244128;-0.0000
93670855;635269226;-0.0000
93695889;635294330;-0.0000
93720920;635319440;-0.0000
93745834;635344044;-0.2304
93775829;635369126;-0.2303
93800863;635394688;-0.2216
93830857;635422008;-0.2083
93860847;635449626;-0.2058
93885871;635475516;-0.2189
93910868;635502370;-0.2115
93930885;635528684;0.3318
93955838;635553512;-0.2283
93980870;635579166;0.3337
94005883;635604298;0.3435
94030882;635629396;-0.4523
94055859;635654506;-0.2260
94080878;635679392;0.3454
94110852;635704526;0.3406
94130951;635729120;-0.2301
94160836;635754224;0.3363
94185849;635779348;-0.2211
94205836;635804468;-0.2257
94230893;635829572;-0.2213
94255860;635854180;-0.0000
94280893;635879326;-0.2207
94305912;635904466;-0.0000
94335908;635929576;-0.0000
94360852;635954702;-0.0000
94385916;635979832;-0.0000
94405870;636005224;-0.0000
94430850;636030084;-0.2305
94455850;636055186;-0.0000
94480885;636080278;-0.0000
94505919;636105416;-0.0000
94535857;636130544;-0.2305
94565880;636155372;-0.2305
94585899;636180432;-0.2262
94610868;636205256;-0.2283
94635882;636230376;0.3362
94655846;636255494;0.6819
94680889;636280074;-0.8069
94705921;636305208;0.5664
94730845;636330348;0.5661
94755873;636355468;-0.6770
94785928;636380612;-0.6764
94815815;636407014;-0.7474
94840864;636433962;-0.5220
94865849;636459108;-0.6764
94885906;636484444;0.5629
94910867;636509534;-0.4524
94935853;636534394;0.3456
94960872;636559982;0.3322
94985865;636585054;-0.2261
95010864;636610150;0.3412
95040853;636635250;-0.0000
95065929;636660362;-0.2258
95090906;636685464;-0.2258
95110855;636710028;-0.0000
95135836;636735094;-0.0000
95160855;636760164;-0.2217
95190940;636785248;-0.2214
95215836;636810362;-0.2214
95240871;636835234;-0.2257
95260851;636860316;-0.0000
95290902;636885120;-0.2262
95315848;636910208;-0.2213
95340855;636935316;-0.2258
95365853;636960422;-0.0000
95390895;636987266;0.3124
95415869;637013856;-0.2138
95440871;637039210;0.3365
95465897;637064312;-0.2258
95490854;637088922;0.3453
95515844;637114046;0.3406
95545849;637139148;0.3410
95570807;637164246;-0.4517
95590850;637189374;0.5661
95620874;637214516;-0.6764
95645864;637239650;-0.6766
95665839;637264260;-0.6908
95690817;637289408;-0.7866
95715907;637314580;-0.6757
95740849;637339474;-0.7980
95770816;637364360;-0.6832
95790853;637388970;-0.6908
95815864;637414072;-0.4517
95840866;637439156;-0.4520
95865826;637464254;-0.4518
95890844;637489354;0.3365
95915908;637514454;0.3411
95940908;637539528;-0.2261
95965844;637564058;-0.2310
96000874;637589134;-0.0000
96020916;637614218;-0.2260
96045894;637639318;-0.2259
96065861;637664426;-0.0000
96090858;637689008;-0.0000
96115876;637714104;-0.0000
96140888;637739204;-0.0000
96165902;637764316;-0.0000
96190839;637789418;-0.2211
96215852;637814480;-0.0000
96245883;637840038;-0.0000
96270891;637865084;-0.2218
96295844;637890166;-0.0000
96325881;637915776;-0.0000
96350869;637942646;-0.0000
96370873;637969486;-0.0000
96395870;637994552;-0.0000
96420853;638019650;-0.0000
96445923;638044516;-0.0000
96470866;638069366;-0.0000
96500839;638094460;-0.0000
96520832;638119022;-0.0000
96545899;638144104;-0.0000
96570870;638169190;-0.0000
96595834;638194288;-0.0000
96620850;638219392;-0.0000
96645902;638244224;-0.0000
96675858;638269292;-0.0000
96695884;638294354;-0.0000
96725842;638319444;-0.0000
96745892;638344298;-0.0000
96770824;638368874;-0.0000
96795914;638394190;-0.0000
96820850;638419496;-0.0000
96845877;638444528;-0.0000
96870878;638469588;-0.0000
96895897;638494670;-0.0000
96920829;638519760;-0.0000
96950859;638544358;-0.0000
96975815;638569456;-0.0000
97000891;638594522;-0.0000
97030840;638619834;-0.0000
97055889;638645662;-0.0000
97080845;638671270;-0.0000
97105851;638697888;-0.0000
97130890;638724482;-0.0000
97155858;638750572;-0.0000
97190859;638777920;-0.0000
97210852;638804256;-0.0000
97235884;638829342;-0.0000
97255881;638854420;-0.0000
97280856;638879484;-0.0000
97305860;638904540;-0.0000
97330879;638929062;-0.0000
97355873;638954140;-0.0000
97380871;638979234;-0.0000
97405842;639004340;-0.0000
97435900;639029426;-0.0000
97455878;639053958;-0.0000
97480830;639079022;-0.0000
97510809;639104340;-0.0000
97535885;639129424;-0.0000
97555909;639154514;-0.0000
97580854;639179598;-0.0000
97605859;639205200;-0.0000
97630860;639230538;-0.0000
97655872;639255376;-0.0000
97685892;639280236;-0.0000
97710855;639305350;-0.0000
97735856;639330454;-0.0000
97755895;639355016;-0.0000
97780879;639380118;-0.2210
97805824;639405230;-0.0000
97830911;639430342;-0.2257
97855855;639455428;-0.0000
97885890;639479982;-0.0000
97915836;639505324;-0.2238
97935865;639530376;-0.0000
97960857;639555184;-0.2287
97985922;639580282;-0.0000
98010913;639605368;-0.2260
98030860;639630438;-0.0000
98055817;639655244;-0.2285
98080866;639680586;-0.0000
98105883;639705442;-0.2282
98130820;639730304;-0.2281
98160864;639755404;-0.2259
98190856;639779976;-0.2307
98210865;639805050;-0.2306
98230855;639830138;-0.2260
98255863;639855252;-0.2257
98280853;639880332;-0.2260
98305876;639904888;-0.2307
98330866;639929980;-0.4519
98355842;639955078;-0.2259
98385849;639980184;-0.2258
98410891;640005284;-0.4517
98435848;640030388;-0.4516
98460860;640055474;-0.4520
98485888;640080018;-0.4618
98510912;640105112;0.5624
98535839;640130482;0.5595
98555883;640155584;-0.6772
98580895;640180406;-0.6850
98605885;640204990;0.5763
98635851;640230098;-0.7879
98660867;640255210;-0.6773
98685882;640280320;-0.7879
98705908;640305418;-0.7882
98730855;640330516;-0.7882
98755849;640355640;-0.9026
98780893;640380254;-0.9209
98805868;640405378;-0.9026
98830858;640430530;-1.1270
98865841;640455672;-1.0124
98890900;640480564;-0.9115
98910842;640505164;-1.1522
98935844;640530270;-1.1286
98955840;640555198;-1.1367
98980884;640580386;-1.1253
99005869;640605546;-1.2416
99030855;640630718;-1.1261
99055839;640656180;-1.3355
99080857;640681098;-1.2496
99115894;640707466;-1.3959
99135849;640734084;-1.2814
99160849;640759180;-1.3548
99185843;640784292;-1.3539
99210888;640809188;-1.4808
99235912;640834350;-1.3518
99260877;640859492;-1.4632
99290887;640884616;-1.4643
99315882;640910058;-1.4469
99340911;640935498;-1.4471
99375886;640962656;-1.5640
99390938;640989288;-1.3831
99415897;641014390;-1.4704
99445867;641040054;-1.4352
99465858;641065202;-1.4630
99490898;641090362;-1.4622
99515868;641115510;-1.4629
99540853;641140656;-1.3528
99565889;641165856;-1.5747
99590849;641190238;-1.2770
99620898;641215108;-1.3685
99645875;641240250;-1.0124
99670859;641265362;-0.7923
99695836;641290490;-0.6768
99720901;641315064;0.8072
99740859;641340146;-0.6781
99765893;641365248;0.5622
99790853;641390332;-0.6780
99815850;641415424;-0.4519
99845853;641440512;0.3413
99870898;641467374;0.3221
99895850;641493996;0.3263
99920878;641519356;-0.2255
99945880;641544430;-0.2261
99970858;641569216;-0.2286
99995853;641594278;-0.0000
100020889;641619132;-0.2257
100050887;641644236;-0.0000
100070833;641669312;-0.2311
100100847;641694358;-0.0000
100125890;641719416;-0.0000
100145891;641744196;-0.0000
100170849;641769510;-0.0000
100195859;641794614;-0.0000
100220889;641819492;-0.0000
100245900;641844334;-0.0000
100270850;641869138;-0.0000
100295853;641894450;-0.0000
100320859;641919552;-0.0000
100350879;641944414;-0.2255
100375872;641969280;-0.0000
100400837;641994372;-0.0000
100420856;642019682;-0.0000
100445878;642044496;-0.0000
100470888;642069354;-0.0000
100495869;642094206;-0.0000
100520879;642119292;-0.0000
100545896;642144368;-0.0000
100575834;642169182;-0.0000
100600820;642194294;-0.0000
100620869;642219178;-0.0000
100645846;642244294;-0.0000
100675855;642269370;-0.0000
100700838;642294436;-0.0000
100720932;642320006;-0.0000
100745922;642345078;-0.0000
100770851;642370182;-0.0000
100795865;642395290;-0.0000
100820890;642420374;-0.0000
100850942;642445442;-0.0000
100875825;642470008;-0.0000
100900831;642495108;-0.0000
100920856;642520230;-0.0000
100950864;642545336;-0.0000
100970833;642570400;-0.0000
100995911;642594946;-0.0000
101020874;642620050;-0.0000
101045874;642645168;-0.0000
101070828;642670282;-0.0000
101100883;642695374;-0.0000
101125888;642720426;-0.0000
101150847;642746020;-0.0000
101175829;642771106;-0.0000
101200892;642796218;-0.0000
101225846;642821334;-0.0000
101255883;642847908;-0.0000
101275888;642874986;-0.0000
101300897;642900096;-0.0000
101330918;642925230;-0.0000
101355904;642950332;-0.0000
101380904;642975416;-0.0000
101400895;643000500;-0.0000
101425871;643025080;-0.0000
101450876;643050206;-0.0000
101475889;643075314;-0.0000
101500897;643100366;-0.0000
101530948;643125430;-0.0000
101560913;643150232;-0.0000
101580853;643175302;-0.0000
101605881;643200152;-0.0000
101630908;643225258;-0.0000
101650873;643250346;-0.0000
101675907;643275436;-0.0000
101700866;643301048;-0.0000
101725869;643326158;-0.0000
101750861;643351260;-0.0000
101775836;643376334;-0.0000
101810838;643402630;-0.0000
101835849;643429704;-0.0000
101860977;643455070;-0.0000
101885834;643480198;-0.0000
101910853;643505318;-0.0000
101930856;643530374;-0.0000
101955920;643555432;-0.0000
101980873;643580020;-0.0000
102005844;643605120;-0.0000
102035857;643630204;-0.0000
102060969;643655276;-0.2261
102085860;643680362;-0.2305
102105834;643704944;0.3458
102130966;643730062;-0.2209
102155885;643755196;-0.4511
102185841;643780310;-0.2257
102210905;643805402;-0.4519
102235855;643830760;0.3320
102260912;643856398;-0.6633
102285880;643881248;0.5714
102310886;643906348;-0.6776
102336143;643931486;-0.9020
102360867;643957878;-0.9633
102385892;643985022;-1.0452
102410960;644010436;-1.2307
102435857;644035618;-1.2405
102460852;644060526;-1.2561
102485878;644085440;-1.4763
102515865;644110604;-1.4620
102540848;644135226;1.6109
102565854;644160358;-1.8045
102590875;644185482;-1.8051
102620891;644210902;-1.7852
102645863;644236862;-1.7465
102670864;644263568;-1.7000
102690832;644290228;-1.7968
102715882;644315340;-1.6909
102745878;644340502;-1.5772
102770856;644365700;-1.5748
102795878;644390372;-1.4928
102820884;644415520;-1.4676
102840845;644440446;-1.3652
102865859;644465358;-1.3659
102890842;644490502;1.1227
102920888;644515144;-1.2648
102940852;644540262;-1.1285
102965879;644565380;-1.1285
102995858;644590544;-1.2366
103020897;644615730;-1.0105
103045859;644640656;-1.2493
103070932;644666084;-1.0019
103095839;644691222;-1.2380
103120889;644716308;-1.2407
103145907;644741398;-1.1297
103175907;644768018;-0.9554
103195901;644795182;-1.2555
103225907;644820304;-0.9027
103250904;644845416;-0.9030
103275899;644870546;-0.9023
103300885;644895708;-0.7909
103320891;644920840;-0.6768
103345918;644945444;-0.6909
103370885;644970324;0.5707
103395889;644995216;0.5704
103425881;645020326;-0.4515
103455831;645045660;0.3344
103475893;645070202;0.3441
103500838;645095038;0.3389
103520911;645120150;0.3362
103545899;645145230;-0.2215
103570885;645170294;-0.4428
103595859;645195606;-0.2171
103620881;645221228;-0.2212
103645853;645246098;-0.2255
103675871;645271200;-0.2214
103700887;645296288;-0.2260
103725881;645321376;-0.2306
103750842;645346462;-0.0000
103780873;645371300;-0.0000
103800854;645396376;-0.2261
103820908;645421194;-0.2261
103845851;645446262;-0.0000
103870870;645471334;-0.0000
103895989;645495928;-0.0000
103925962;645521046;-0.2257
103950830;645546144;-0.0000
103975873;645571220;-0.0000
104000824;645596302;-0.0000
104025872;645621392;-0.2212
104050832;645646482;-0.2213
104075861;645671346;-0.2279
104095826;645696414;-0.0000
104120895;645721210;-0.2306
104150845;645746294;-0.2260
104175906;645771388;-0.2213
104200817;645795982;-0.2302
104225903;645821092;-0.2258
104250852;645846182;-0.2213
104275892;645871268;0.3366
104295858;645896370;-0.2212
104320900;645920950;-0.2305
104345894;645946056;-0.2258
104370872;645971168;-0.2258
104405832;645996236;-0.2261
104430849;646021284;-0.2263
104460860;646048094;-0.2129
104480878;646075424;-0.2082
104500871;646100520;-0.2259
104525847;646125640;-0.0000
104550831;646150496;-0.2282
104575881;646175340;-0.2283
104600802;646200440;-0.0000
104630842;646225048;-0.0000
104655830;646250152;-0.0000
104680857;646275224;-0.0000
104705828;646300280;-0.2309
104725853;646325364;-0.0000
104755855;646350220;-0.0000
104780868;646375336;-0.2256
104800837;646400156;-0.0000
104825873;646425210;-0.0000
104850816;646450288;-0.0000
104875854;646475378;-0.0000
104905884;646501000;-0.0000
104930838;646526094;-0.2306
104955854;646551178;-0.0000
104980904;646576260;-0.0000
105005841;646601344;-0.0000
105025911;646626454;-0.2212
105051063;646651052;-0.0000
105076138;646676152;-0.0000
105100830;646701228;-0.0000
105135894;646726302;-0.0000
105160838;646751650;-0.0000
105180892;646776216;-0.0000
105205819;646801046;-0.0000
105230912;646826146;-0.0000
105255858;646851228;-0.0000
105275855;646876322;-0.0000
105300836;646901428;-0.2258
105325858;646926552;-0.0000
105350834;646951138;-0.2305
105380842;646976214;-0.2261
105405898;647001310;-0.2304
105435857;647026398;0.3412
105460871;647051490;-0.4606
105485816;647076354;0.3430
105505903;647101428;-0.2260
105525816;647126224;-0.4571
105550879;647151280;0.3370
105575857;647176362;-0.4520
105600874;647200938;-0.4612
105630907;647226032;-0.4518
105655843;647251124;-0.4519
105680854;647276204;-0.4521
105705830;647301282;-0.4521
105730893;647326364;-0.4520
105755876;647351464;-0.4517
105780864;647376332;-0.4558
105800830;647401408;0.3387
105825917;647426200;-0.2286
105855867;647451280;0.3368
105880878;647476366;-0.4428
105905851;647500940;-0.2305
105930864;647526042;-0.2258
105955844;647551138;-0.2212
105980892;647576208;-0.0000
106005825;647601278;-0.0000
106030912;647626348;-0.2309
106055856;647651716;-0.0000
106075880;647676294;-0.0000
106100866;647701102;-0.0000
106130934;647726178;-0.0000
106155840;647751256;-0.0000
106180853;647776356;-0.2213
106205855;647800936;-0.0000
106230872;647826036;-0.0000
106250849;647851138;-0.0000
106275834;647876220;-0.0000
106300855;647901296;-0.0000
106330900;647927860;-0.0000
106360866;647955218;-0.0000
106390859;647980580;-0.0000
106410834;648005654;-0.0000
106435917;648030696;-0.0000
106455820;648055236;-0.0000
106480857;648080270;-0.0000
106505879;648105306;-0.0000
106530896;648130360;-0.0000
106555895;648155424;-0.0000
106580845;648180486;-0.0000
106610851;648205556;-0.0000
106635862;648230094;-0.0000
106660879;648255142;-0.0000
106685886;648280192;-0.0000
106710897;648305478;-0.0000
106735918;648331016;-0.0000
106760895;648356308;-0.0000
106790884;648383398;-0.0000
106815908;648410516;-0.0000
106845906;648436618;-0.0000
106875879;648463930;-0.0000
106895840;648490186;-0.0000
106920864;648515208;-0.0000
106940861;648540512;-0.0000
106965826;648565808;-0.0000
106990857;648590880;-0.0000
107015853;648615470;-0.0000
107040881;648640580;-0.0000
107070870;648665656;-0.0000
107095869;648690708;-0.0000
107120890;648715776;-0.0000
107145885;648740356;-0.0000
107170857;648765456;-0.0000
107195854;648790558;-0.0000
107215860;648815612;-0.0000
107240884;648840642;-0.0000
107265881;648865184;-0.0000
107290871;648890222;-0.0000
107320876;648915270;-0.0000
107345856;648940334;-0.0000
107370876;648965398;-0.0000
107395848;648990468;-0.0000
107415888;649015552;-0.0000
107440884;649040096;-0.0000
107465902;649065146;-0.0000
107490835;649090204;-0.0000
107520873;649115248;-0.0000
107540918;649140540;-0.0000
107570857;649165332;-0.0000
107595852;649190428;-0.0000
107620912;649215526;-0.0000
107645889;649240606;-0.0000
107665856;649265660;-0.0000
107690856;649290738;-0.0000
107715872;649315826;-0.0000
107740876;649340410;-0.0000
107765881;649365522;-0.0000
107790847;649390612;-0.0000
107820849;649415670;-0.0000
107845882;649440702;-0.0000
107870868;649465492;-0.0000
107900857;649491050;-0.0000
107925853;649516596;-0.0000
107945870;649541628;-0.0000
107965852;649566430;-0.0000
107990885;649590986;-0.0000
108015893;649616046;-0.0000
108040852;649641114;-0.0000
108070859;649666168;-0.0000
108095859;649691476;-0.0000
108120890;649716804;-0.0000
108145946;649741878;-0.0000
108170882;649766466;-0.0000
108195881;649791320;-0.0000
108220950;649816406;-0.0000
108245834;649841980;-0.0000
108275868;649869038;-0.0000
108300837;649895320;-0.0000
108325884;649920410;-0.0000
108350866;649945516;-0.0000
108375863;649970604;-0.0000
108395842;649995666;-0.0000
108420948;650020708;-0.0000
108445858;650046268;-0.0000
108470856;650071336;-0.0000
108495854;650096410;-0.0000
108525910;650121498;-0.0000
108550872;650146312;-0.0000
108575834;650171356;-0.0000
108600803;650196140;-0.0000
108630883;650221172;-0.0000
108655891;650246738;-0.0000
108680853;650273818;-0.0000
108710834;650301430;-0.0000
108735869;650327558;-0.0000
108760867;650354382;-0.0000
108780872;650380632;-0.0000
108810958;650405148;-0.0000
108835889;650430192;-0.0000
108860891;650455228;-0.0000
108885868;650480292;-0.0000
108905818;650505380;-0.0000
108930858;650530204;-0.0000
108955902;650555280;-0.0000
108980906;650580340;-0.0000
109005883;650605664;-0.0000
109035889;650630714;-0.0000
109060912;650655794;-0.0000
109085888;650680890;-0.0000
109115866;650705742;-0.0000
109135920;650731312;-0.0000
109160905;650756606;-0.0000
109185878;650781678;-0.0000
109205833;650806736;-0.0000
109230888;650831326;-0.0000
109260881;650856436;-0.0000
109285888;650881532;-0.0000
109310903;650906622;-0.0000
109335877;650931696;-0.0000
109360866;650956248;-0.0000
109385864;650981328;-0.0000
109415832;651006700;-0.0000
109440873;651033810;-0.0000
109460886;651060596;-0.0000
109485859;651085364;-0.0000
109515868;651110912;-0.0000
109540864;651136210;-0.0000
109565882;651161264;-0.0000
109590888;651186338;-0.0000
109615842;651211426;-0.0000
109640880;651237022;-0.0000
109660866;651262102;-0.0000
109690841;651287166;-0.0000
109715860;651313716;-0.0000
109745898;651340266;-0.0000
109775867;651366128;-0.0000
109800833;651391744;-0.0000
109830850;651418840;-0.0000
109845870;651445618;-0.0000
109870894;651470374;-0.0000
109895856;651495416;-0.0000
109920891;651520218;-0.0000
109945867;651545296;-0.0000
109975894;651570394;-0.0000
110000841;651595468;-0.0000
110025860;651621040;-0.0000
110050862;651646094;-0.0000
110075906;651671142;-0.0000
110095884;651696226;-0.0000
110120852;651721316;-0.0000
110145883;651746428;-0.0000
110170862;651771020;-0.0000
110200897;651796078;-0.0000
110230851;651821638;-0.0000
110260846;651848934;-0.0000
110280915;651875688;-0.0000
110300897;651900226;-0.0000
110325867;651925336;-0.0000
110350845;651950424;-0.0000
110375883;651975474;-0.0000
110400865;652000512;-0.0000
110425853;652025284;-0.0000
110455879;652050322;-0.0000
110480885;652075362;-0.0000
110505871;652100688;-0.0000
110530835;652125758;-0.0000
110555841;652150600;-0.0000
110580876;652176200;-0.0000
110600902;652201510;-0.0000
110625889;652226570;-0.0000
110650842;652251646;-0.0000
110675887;652276746;-0.0000
110705905;652301852;-0.0000
110730840;652326444;-0.0000
110760843;652351536;-0.0000
110785850;652376856;-0.0000
110815858;652403928;-0.0000
110830853;652430744;-0.0000
110855885;652455328;-0.0000
110880894;652480432;-0.0000
110905854;652505500;-0.0000
110935890;652530542;-0.0000
110960871;652555590;-0.0000
110985873;652580386;-0.0000
111010852;652605446;-0.0000
111035930;652630524;-0.0000
111055858;652655600;-0.0000
111080841;652680942;-0.0000
111110913;652706014;-0.0000
111135895;652731066;-0.0000
111160897;652756128;-0.0000
111185930;652781186;-0.0000
111210896;652806542;-0.2215
111235901;652831650;-0.0000
111260917;652856470;-0.0000
111285902;652881028;-0.2308
111310901;652906090;-0.0000
111330905;652931440;-0.0000
111355916;652956558;-0.0000
111380883;652981418;-0.0000
111410833;653005990;-0.0000
111435889;653031254;-0.0000
111460870;653056520;-0.0000
111485868;653081600;-0.0000
111510953;653106722;-0.0000
111535843;653131606;-0.0000
111560850;653156974;-0.0000
111585886;653182060;-0.0000
111610901;653207142;-0.0000
111635884;653232250;-0.0000
111665861;653257610;-0.0000
111695857;653284446;-0.0000
111720878;653311246;-0.0000
111750857;653338820;-0.0000
111770883;653365598;-0.0000
111790851;653390362;-0.0000
111815874;653415426;-0.0000
111840886;653441026;-0.0000
111865827;653466630;-0.0000
111890830;653491434;-0.0000
111915891;653515980;-0.0000
111945878;653541028;-0.0000
111970855;653566334;-0.0000
111995846;653591650;-0.0000
112025843;653616684;-0.0000
112050865;653642002;-0.0000
112075900;653667880;-0.0000
112100844;653694480;-0.0000
112125852;653721546;-0.0000
112150881;653747612;-0.0000
112185857;653774422;-0.0000
112205886;653801212;-0.0000
112230859;653826272;-0.0000
112255812;653851354;-0.0000
112280849;653876418;-0.0000
112300880;653900976;-0.0000
112325853;653926020;-0.0000
112350842;653951078;-0.0000
112375834;653976162;-0.0000
112405870;654001250;-0.0000
112430889;654026340;-0.0000
112455870;654051428;-0.0000
